Vessel ID,Vessel Name,IMO,Owner Company ID,Operator Company ID,Vessel Type,Subtype / Class,Flag,Year Built,DWT,Capacity,Ramp Capacity,Free Height,Home Port,Primary Service,Fuel / Propulsion,Status,Source ID,Completeness Note,Gross Tonnage (GT),Net Tonnage (NT),LOA (m),Beam (m),MMSI,Call Sign,Registered Owner (Legal),Technical / ISM Manager
VESSEL_00217,NYK VENUS,9312793,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0197,"Observed in ONE schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00218,ONE MODERN,9475636,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0197,"Observed in ONE schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00219,ONE MILLAU,9706736,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0197,"Observed in ONE schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00220,IBN AL ABBAR,9194490,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0198,"Observed in Yang Ming schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00221,YM CAPACITY,9864540,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0198,"Observed in Yang Ming schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00222,YM INCEPTION,9319155,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0198,"Observed in Yang Ming schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00223,YM EXCELLENCE,9496616,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0198,"Observed in Yang Ming schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00224,YM IMMENSE,9319131,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0198,"Observed in Yang Ming schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00225,HMM VANCOUVER,9463085,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0199,"Observed in HMM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00226,HMM EMERALD,9944493,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0199,"Observed in HMM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00227,HMM HARMONY,9981142,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0199,"Observed in HMM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00228,SKY RAINBOW,9925722,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0199,"Observed in HMM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00229,HMM SKY,9976599,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0199,"Observed in HMM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00230,KOTA SANTOS,9293765,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0200,"Observed in PIL schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00231,KOTA SABAS,9645451,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0200,"Observed in PIL schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00232,KOTA GAYA,9616802,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0200,"Observed in PIL schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00233,SINAR PANGANDARAN,1033779,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0200,"Observed in PIL schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00234,KOTA SEMPENA,9681273,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0200,"Observed in PIL schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00235,WAN HAI 283,9871311,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0201,"Observed in Wan Hai schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00236,WAN HAI 358,9554080,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0201,"Observed in Wan Hai schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00237,WAN HAI 177,9555137,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0201,"Observed in Wan Hai schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00238,WAN HAI 333,9951379,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0201,"Observed in Wan Hai schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00239,WAN HAI 101,9493298,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0201,"Observed in Wan Hai schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00240,ZIM EMERALD,9967976,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0202,"Observed in ZIM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00241,CARMEL I,9395927,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0202,"Observed in ZIM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00242,MARLA BULL,9932945,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0202,"Observed in ZIM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00243,ZIM CHINA,9389382,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0202,"Observed in ZIM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00244,MTT SANDAKAN,9872248,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0202,"Observed in ZIM schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00245,MARBURG,9387592,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0203,"Observed in Unifeeder schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00246,ELBSKY,9412531,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0203,"Observed in Unifeeder schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00247,JUDITH,9359260,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0203,"Observed in Unifeeder schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00248,ELBSUMMER,9386718,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0203,"Observed in Unifeeder schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00249,SAN PEDRO,9625281,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0204,"Observed in SeaLead schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00250,REN JIAN 8,9326756,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0204,"Observed in SeaLead schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00251,ZHONG GU YIN CHUAN,9938913,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0204,"Observed in SeaLead schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00252,MARINA VOYAGER,9400813,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0204,"Observed in SeaLead schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00253,ESL SHEKOU,9290945,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0205,"Observed in Emirates Shipping Line schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00254,ESL WASL,9400071,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0205,"Observed in Emirates Shipping Line schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00255,ZHONG GU KUN MING,9933858,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0205,"Observed in Emirates Shipping Line schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00256,BRIGHT,9778399,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0205,"Observed in Emirates Shipping Line schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00257,TROUPER,9326952,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0206,"Observed in X-Press Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00258,X PRESS ANGLESEY,9623843,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0206,"Observed in X-Press Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00259,SKY LIGHT,9118513,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0206,"Observed in X-Press Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00260,GOLDEN STAR 1,8952857,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0206,"Observed in X-Press Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00261,SSF VALENCE,9304693,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0207,"Observed in Global Feeder Shipping schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00262,SM MANALI,9303742,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0207,"Observed in Global Feeder Shipping schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00263,REMAH,9947720,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0207,"Observed in Global Feeder Shipping schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00264,MIRROR,9328041,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0207,"Observed in Global Feeder Shipping schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00265,HUA DA 610,1077385,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0208,"Observed in SAFEEN Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00266,AL BATEEN,9668984,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0208,"Observed in SAFEEN Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00267,SAFEEN PRIZE,9603594,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0208,"Observed in SAFEEN Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00268,SSF DREAM,9346005,,,Container / liner vessel,Current carrier schedule seed,,,,,,,,,,Operating / schedule-observed,SRC_0208,"Observed in SAFEEN Feeders schedule. This establishes service/deployment evidence only; legal owner, beneficial owner, technical manager and actual vessel operator are not inferred from the schedule.",,,,,,,,
VESSEL_00269,GFS LETO,9346562,,,Containership,GFS registry / named-vessel seed,,,,,,,,,,Operating / registry-observed,SRC_0209,"GFS-named vessel registry seed; current legal owner, manager and commercial deployment require reconciliation.",,,,,,5BWF6,,
VESSEL_00270,GFS LYSA,9368730,,,Containership,GFS registry / named-vessel seed,,,,,,,,,,Operating / registry-observed,SRC_0209,"GFS-named vessel registry seed; current legal owner, manager and commercial deployment require reconciliation.",,,,,,5BYT6,,
VESSEL_00271,GFS MARINE 01,9586368,,,Deck cargo / multipurpose,GFS registry / named-vessel seed,,,,,,,,,,Operating / registry-observed,SRC_0209,GFS-named non-container vessel registry seed; role in current GFS group fleet requires reconciliation.,,,,,,P2V5596,,
VESSEL_00272,GFS RHEA,9373486,COMP_GFS,,Containership,GFS registry / named-vessel seed,Cyprus,2007,23664,"1,732 TEU",,,,,,Operating / registry-observed,SRC_0210,ShipVault current particulars; ownership/company-role mapping recorded separately from commercial deployment.,18480,,176.88,27.4,210639000,5BWE6,Global Feeder Shipping (GFS),
VESSEL_00273,GFS RHINE,9435234,,,Containership,GFS registry / named-vessel seed,,,,,,,,,,Operating / registry-observed,SRC_0209,"GFS-named vessel registry seed; current legal owner, manager and commercial deployment require reconciliation.",,,,,,5BLZ2,,
VESSEL_00274,Baie Comeau,9639892,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,2013,34400,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00275,Baie St. Paul,9601027,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,2012,35250,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00276,CSL Assiniboine,7413218,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1977,36050,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00277,CSL Laurentien,7423108,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1977,37200,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00278,CSL Niagara,7128423,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1972,37200,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00279,CSL Tadoussac,6918716,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1969,29630,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00280,Frontenac,6804848,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1968,26325,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00281,Nukumi,9914711,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Diesel-electric / Seawaymax,Canada,2021,32085.7,,,,,Salt / Great Lakes and Eastern Canada,,Operating,SRC_0169,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00282,Rt. Hon. Paul J. Martin,7324405,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Seawaymax,Canada,1973,37200,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00283,Thunder Bay,9601039,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Trillium / Seawaymax,Canada,2013,35250,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00284,Whitefish Bay,9639880,COMP_CSL_CANADA,COMP_CSL_CANADA,Self-unloading bulk carrier,Trillium / Seawaymax,Canada,2013,34400,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00285,CSL St-Laurent,9665281,COMP_CSL_CANADA,COMP_CSL_CANADA,Gearless bulk carrier,Trillium / Seawaymax,Canada,2014,34425,,,,,Great Lakes / St. Lawrence grain and dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00286,CSL Welland,9665279,COMP_CSL_CANADA,COMP_CSL_CANADA,Gearless bulk carrier,Trillium / Seawaymax,Canada,2014,35425,,,,,Great Lakes / St. Lawrence grain and dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00287,Ferbec,9259848,COMP_CSL_CANADA,COMP_CSL_CANADA,Gearless bulk carrier,Handymax,Canada,2002,51209,,,,,Gulf / St. Lawrence steel trades,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00288,Oakglen,7901148,COMP_CSL_CANADA,COMP_CSL_CANADA,Gearless bulk carrier,Seawaymax,Canada,,34540,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00289,Spruceglen,8119261,COMP_CSL_CANADA,COMP_CSL_CANADA,Gearless bulk carrier,Seawaymax,Canada,,34150,,,,,Great Lakes / St. Lawrence dry bulk,,Operating,SRC_0153,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00290,Tamarack,1037153,COMP_EUREKA_SHIPPING,COMP_CSL_CANADA,Cement carrier,Mechanical / pneumatic cement,Canada,2025,12500,,,,,Great Lakes / St. Lawrence cement,,Operating,SRC_0170,Current CSL regional fleet association verified in 2026; IMO from regulator/current public vessel identity evidence.,,,,,,,,
VESSEL_00291,Algoma Guardian,8505850,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00292,Algoma Harvester,9613939,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00293,Algoma Innovator,9773375,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00294,Algoma Intrepid,9773387,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00295,Algoma Mariner,9587893,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk / oceangoing capable,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00296,Algoma Niagara,9619270,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00297,Algoma Sault,9619282,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00298,Algoma Strongfield,9613953,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00299,Algoma Transport,7711737,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00300,Capt. Henry Jackman,9619294,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00301,G3 Marquis,9613941,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00302,John D Leitch,6714586,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00303,Radcliffe R Latimer,7711725,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00304,Tim S Dool,6800919,COMP_ALGOMA,COMP_ALGOMA,Bulk carrier,,Canada,,,,,,,Great Lakes dry bulk,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00305,Algonova,9378589,COMP_ALGOMA,COMP_ALGOMA,Product tanker,,Canada,,,,,,,Canada product tanker service,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00306,Algoscotia,9273222,COMP_ALGOMA,COMP_ALGOMA,Product tanker,,Canada,,,,,,,Canada product tanker service,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00307,Algosea,9127198,COMP_ALGOMA,COMP_ALGOMA,Product tanker,,Canada,,,,,,,Canada product tanker service,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00308,Algoterra,9442249,COMP_ALGOMA,COMP_ALGOMA,Product tanker,,Canada,,,,,,,Canada product tanker service,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
VESSEL_00309,Algotitan,9333802,COMP_ALGOMA,COMP_ALGOMA,Product tanker,,Canada,,,,,,,Canada product tanker service,,2023 regulator-recorded; current status to verify,SRC_0167,"Government identity evidence from 2023. Algoma's current segment structure is confirmed, but individual current operating status still requires reconciliation.",,,,,,,,
